101.80 	29.71 	13
103.01 	29.69 	16
104.22 	28.00 	18
104.97 	28.36 	18
105.02 	28.42 	12
104.20 	28.39 	16
104.97 	28.41 	14
109.71 	21.43 	15
102.43 	29.09 	12
102.28 	22.97 	15
103.18 	24.46 	26
103.08 	24.42 	19
103.16 	29.73 	15
103.91 	28.02 	18
104.21 	28.05 	16
101.07 	27.27 	15
104.25 	27.97 	18
104.20 	27.98 	17
104.18 	28.10 	16
103.00 	27.28 	12
104.25 	28.05 	17
104.26 	28.08 	15
104.34 	28.02 	21
104.22 	27.99 	15
101.37 	25.71 	16
100.55 	22.43 	18
105.09 	28.37 	21
105.04 	28.39 	15
100.03 	22.28 	21
104.18 	28.02 	17
104.13 	28.04 	17
104.64 	28.16 	15
103.98 	27.89 	13
101.12 	23.91 	17
102.93 	29.99 	16
105.69 	29.39 	18
103.90 	27.97 	13
103.83 	27.99 	18
100.12 	26.05 	18
102.57 	24.27 	12
101.41 	23.23 	21
100.62 	26.72 	25
101.13 	26.91 	17
103.42 	28.16 	8
101.04 	25.66 	16
101.87 	25.58 	12
102.45 	29.24 	10
102.80 	29.86 	17
100.05 	26.36 	13
101.14 	23.98 	22
100.23 	27.72 	19
104.14 	27.37 	16
102.47 	24.05 	20
102.53 	29.07 	12
102.44 	29.08 	12
102.64 	28.87 	16
101.09 	25.46 	17
105.10 	28.51 	18
105.05 	28.38 	14
100.06 	26.83 	19
103.03 	24.58 	23
100.66 	22.00 	15
103.74 	27.18 	20
104.44 	27.42 	9
100.07 	27.86 	15
101.58 	23.22 	15
101.14 	25.91 	14
100.64 	20.24 	11
100.59 	20.40 	12
108.52 	25.36 	10
100.94 	26.26 	10
100.93 	27.65 	25
100.73 	25.37 	22
106.62 	28.09 	15
100.67 	26.64 	13
100.48 	26.19 	16
100.85 	28.47 	12
101.45 	23.13 	31
101.74 	23.35 	30
104.23 	23.26 	21
102.06 	29.68 	15
105.38 	28.19 	21
104.98 	28.40 	15
105.10 	27.93 	15
100.63 	21.30 	15
101.28 	27.38 	16
103.64 	27.11 	19
102.17 	25.92 	8
103.26 	25.25 	12
102.61 	24.23 	19
105.40 	28.17 	25
107.60 	23.57 	9
101.06 	25.81 	15
103.84 	23.52 	18
104.15 	23.08 	15
104.07 	23.35 	28
104.95 	23.50 	15
104.14 	23.33 	17
102.24 	22.48 	29
103.73 	27.27 	16
105.75 	28.60 	30
105.66 	28.79 	14
101.92 	25.40 	13
103.78 	27.22 	32
103.39 	24.18 	12
103.26 	24.21 	15
100.77 	26.71 	14
100.96 	24.78 	17
103.09 	24.93 	22
103.03 	24.91 	15
103.03 	24.81 	8
101.40 	25.03 	17
100.66 	29.07 	13
101.47 	25.00 	14
101.95 	29.56 	15
102.28 	25.72 	14
100.56 	26.04 	8
103.50 	24.28 	13
104.04 	23.70 	28
103.00 	26.07 	41
104.15 	23.49 	8
104.29 	24.57 	22
104.13 	23.52 	16
104.10 	23.26 	17
104.42 	22.88 	15
104.13 	23.60 	11
100.47 	28.06 	4
102.85 	26.59 	19
103.04 	26.50 	12
103.06 	26.60 	31
103.06 	26.42 	26
103.06 	26.46 	32
103.07 	25.26 	12
104.51 	29.13 	19
101.37 	27.25 	8
100.03 	26.28 	7
104.18 	23.52 	13
104.91 	23.46 	30
104.11 	23.43 	9
103.75 	24.16 	13
101.18 	25.88 	16
101.17 	29.44 	17
101.81 	25.41 	22
100.55 	25.85 	12
100.51 	25.76 	8
102.08 	25.86 	15
103.91 	24.09 	6
108.13 	25.74 	28
101.86 	25.50 	14
100.69 	26.70 	11
101.39 	23.34 	20
103.02 	29.70 	12
102.01 	25.54 	19
101.40 	27.34 	11
102.21 	25.96 	18
100.44 	26.05 	18
100.91 	27.65 	14
101.19 	25.47 	15
101.73 	20.80 	32
101.79 	25.40 	12
103.85 	27.25 	11
103.78 	27.22 	16
101.21 	27.61 	9
101.23 	25.87 	17
100.90 	22.55 	11
100.39 	25.89 	17
102.77 	24.30 	15
103.97 	23.57 	16
104.07 	23.29 	10
100.68 	22.53 	31
100.83 	22.68 	3
104.18 	23.22 	32
102.07 	25.55 	5
101.37 	27.60 	43
100.05 	26.33 	10
100.10 	26.26 	15
100.05 	26.34 	19
100.41 	24.83 	19
100.18 	26.94 	11
105.88 	29.55 	25
101.89 	25.48 	14
100.00 	26.39 	13
100.00 	26.28 	15
100.01 	26.40 	15
101.53 	24.69 	15
100.07 	25.93 	12
101.55 	24.80 	21
101.75 	24.76 	51
100.50 	26.04 	21
100.53 	26.01 	11
100.17 	25.88 	15
103.72 	27.15 	16
101.13 	27.60 	11
101.39 	25.94 	15
100.08 	25.53 	14
102.31 	25.69 	9
102.42 	25.75 	13
103.28 	29.47 	19
103.19 	27.05 	11
100.49 	27.75 	7
101.90 	25.38 	14
103.72 	27.15 	6
103.72 	27.08 	8
103.77 	27.21 	9
100.84 	26.95 	14
100.16 	25.26 	17
100.04 	25.48 	14
100.02 	25.39 	20
102.97 	24.63 	38
102.85 	24.27 	9
103.75 	27.07 	20
101.98 	25.46 	14
107.88 	20.51 	15
102.06 	25.54 	22
106.15 	26.04 	23
103.73 	28.67 	14
100.84 	26.57 	19
100.54 	23.53 	26
103.99 	27.33 	10
103.01 	24.92 	15
102.97 	24.61 	12
103.06 	24.91 	18
100.46 	23.76 	19
101.31 	25.11 	15
102.18 	25.85 	9
104.23 	24.26 	16
103.71 	27.18 	26
101.19 	26.78 	12
101.30 	24.86 	18
103.38 	28.24 	10
101.50 	25.52 	5
101.90 	26.38 	12
103.29 	26.11 	21
104.57 	24.16 	16
104.41 	24.18 	11
103.58 	27.25 	14
103.63 	27.19 	12
102.63 	24.52 	17
101.16 	27.31 	11
103.61 	27.24 	13
103.69 	27.15 	18
103.67 	27.30 	10
103.70 	27.14 	6
103.69 	27.22 	6
103.71 	27.31 	10
103.81 	27.17 	8
103.76 	27.25 	6
101.82 	25.00 	12
104.28 	29.52 	14
100.56 	25.90 	12
100.47 	25.82 	14
100.47 	25.89 	14
102.88 	24.37 	19
101.22 	26.93 	10
101.00 	29.45 	13
100.54 	25.88 	17
100.41 	25.74 	13
100.50 	25.88 	12
103.15 	26.35 	17
102.21 	21.75 	8
101.20 	25.89 	14
104.74 	29.01 	20
104.78 	29.13 	29
101.93 	25.55 	18
101.84 	25.51 	15
102.12 	25.64 	7
105.07 	28.32 	15
103.67 	27.37 	13
102.27 	29.10 	14
101.23 	25.97 	13
100.14 	26.10 	6
107.06 	28.99 	16
103.11 	26.50 	10
102.12 	26.03 	14
102.33 	25.65 	48
101.42 	24.77 	12
102.44 	29.03 	18
108.34 	29.41 	18
102.12 	29.73 	13
104.74 	28.17 	15
101.39 	25.81 	15
101.19 	22.55 	15
101.20 	25.91 	18
101.25 	25.98 	14
100.74 	25.85 	15
101.19 	26.01 	19
103.72 	27.23 	19
101.33 	25.92 	30
101.31 	25.81 	32
101.28 	25.85 	14
103.16 	27.05 	8
101.25 	25.90 	9
101.55 	23.39 	23
101.23 	27.41 	10
103.52 	28.08 	21
100.05 	25.70 	10
101.12 	25.91 	19
101.30 	27.36 	24
104.67 	28.22 	14
104.69 	28.28 	16
100.71 	22.51 	15
101.27 	25.90 	13
101.83 	23.61 	16
102.78 	23.46 	25
101.23 	25.93 	15
100.83 	27.48 	14
102.93 	27.12 	12
102.89 	23.39 	17
102.29 	25.86 	14
101.23 	25.97 	18
101.66 	29.90 	10
100.94 	29.49 	17
103.83 	26.62 	30
100.84 	27.70 	16
100.92 	27.55 	23
103.88 	28.03 	11
104.52 	26.89 	10
100.89 	29.46 	8
103.77 	27.20 	15
101.22 	25.92 	12
103.74 	27.19 	5
103.79 	27.13 	7
103.71 	27.18 	6
103.67 	27.32 	5
102.07 	29.65 	11
102.26 	29.58 	10
101.04 	29.48 	26
100.07 	26.26 	26
100.05 	26.31 	16
102.08 	29.68 	9
103.72 	27.31 	13
100.05 	26.20 	7
101.18 	28.29 	31
100.10 	26.11 	10
101.01 	20.57 	27
103.77 	27.11 	25
102.96 	24.69 	29
103.67 	27.20 	11
103.78 	27.13 	10
103.77 	27.27 	20
100.43 	23.35 	21
103.71 	27.24 	14
