87.34977 47.44954
87.36395 47.44086
>
# @D||0|||||||||||||||||||0||||
87.45464 47.41139
87.52910 47.38845
87.58829 47.36946
87.70492 47.34386
>
# @DBF19|F19|19|额尔齐斯河断裂|450（境内）|NWW|NE||右旋走滑|Q3-4|错断Q3-4，地表破裂带||||||1||Q3-3|||||||沈军等,1998
87.80517 47.31750
87.89227 47.28906
87.98614 47.27250
88.09019 47.25016
88.22269 47.22478
88.33228 47.19767
88.41984 47.17447
88.54887 47.14196
88.64688 47.11565
88.75380 47.09512
88.85511 47.05829
88.96265 47.01052
89.04208 46.98943
89.14532 46.96629
89.24533 46.94444
89.36809 46.91943
89.46786 46.90194
89.55806 46.87578
89.62505 46.85807
89.68947 46.83545
89.76748 46.82556
>
# @DBF2|F2|2|玛因鄂博断裂|130|NW|NE||逆断|Q4|错断Q4|||||||1|Q4||E3:0.09E2:0.29E1:0.71|0||||沈军等,1998;柏美祥等1996B
89.81923 46.73954
89.87634 46.70496
89.92657 46.67483
89.99674 46.62844
90.07716 46.58797
90.15180 46.54394
90.21350 46.51078
90.28292 46.47866
90.33172 46.45184
90.40987 46.41723
90.48172 46.38083
90.54438 46.35221
90.62309 46.31486
90.70661 46.28356
90.76675 46.26266
90.82995 46.23581
90.89181 46.20423
90.95879 46.17784
90.98980 46.16385
>
# @DBF3|F3|3|克孜勒他乌-卡拉依巴斯他乌断||||||||||||||||||0||||
89.85361 46.65650
89.90154 46.62062
89.96758 46.57005
90.03658 46.52257
90.09740 46.47937
90.14749 46.43556
90.20426 46.39176
90.26279 46.34637
90.31310 46.31433
90.35921 46.28260
90.41639 46.25418
90.46680 46.22573
90.52235 46.19343
90.56596 46.16040
90.58538 46.15398
>
# @DBF4|F4|4|乌伦古河断裂||||||||||||||||||0||||
88.99601 46.55008
89.08826 46.50455
89.19930 46.45082
89.28757 46.40825
89.36993 46.35843
89.44616 46.32310
89.52406 46.29072
89.65247 46.23918
89.73884 46.18339
89.80217 46.15334
89.86320 46.11750
89.91801 46.07986
90.00845 46.03540
90.07131 46.00155
90.11866 45.96552
90.16618 45.93313
90.24279 45.89750
90.34096 45.86120
90.42227 45.82705
90.50250 45.78727
90.57181 45.75684
90.61404 45.73630
90.67709 45.69953
90.71027 45.68227
>
# @DBF5|F5|5|喀什开尔索克坎断裂||||||||||||||||||0||||
90.19967 45.74900
90.23912 45.70728
90.28150 45.67777
90.33627 45.63363
90.38692 45.58072
90.42206 45.53927
90.48464 45.48162
90.54198 45.42777
90.59229 45.38383
90.63255 45.34667
90.67047 45.30828
90.72521 45.26218
90.76557 45.23317
90.82477 45.19855
90.87396 45.17073
90.92565 45.12506
90.96890 45.09458
91.03579 45.06910
91.09018 45.05008
91.16029 45.02680
91.19888 45.01199
91.22295 44.99704
>
# @DBF7|F7|7|克拉美丽断裂||||||||||||||||||0||||
88.83126 45.36651
88.87319 45.34001
88.93035 45.31579
89.00738 45.29179
89.07672 45.26661
89.15923 45.23333
89.22784 45.20160
89.28675 45.17934
89.35660 45.15593
89.47865 45.13105
89.54477 45.12342
89.65121 45.10978
89.76671 45.10101
89.88043 45.08917
89.99925 45.07341
90.10134 45.04699
90.20879 45.01125
90.32066 44.97788
90.45254 44.93903
90.56876 44.90336
90.67778 44.86024
90.77041 44.84117
90.88275 44.80383
90.99270 44.76516
91.06153 44.74087
91.15460 44.70980
>
# @DBF9|F9|9|梧桐泉断裂||||||||||||||||||0||||
91.60600 45.08577
91.65951 45.06916
91.72701 45.05434
91.82294 45.03681
91.90973 45.02349
91.99983 45.01236
92.10989 45.01005
92.21867 45.00749
92.29973 45.00500
92.41014 44.99615
92.49638 44.99872
92.57360 44.99559
92.66796 44.98727
92.78352 44.98329
92.86420 44.98676
92.92544 44.99417
93.00067 44.99328
93.09925 44.98337
93.16508 44.98308
93.25703 44.97318
93.37730 44.96021
93.45874 44.94984
93.54685 44.92845
93.63931 44.91565
93.69403 44.91201
>
# @DBF8|F8|8|纸房断裂|140|330-345|SW|60-65|右旋走滑|Q4|错断Q4，坎高3-5米|||||||||"E2:0.26 E1:0.51"|1936|6||||冯先岳,1997;中国地震局地壳应力所,1992
91.40968 45.04637
91.43366 44.99416
91.44205 44.96440
91.47152 44.90655
91.48796 44.87148
91.50011 44.84221
91.52668 44.80848
91.55496 44.77315
91.57494 44.74399
91.60683 44.69550
91.66153 44.65453
>
# @D||0|||||||||||||||||||0||||
91.52388 44.72908
91.56760 44.67126
91.59917 44.64271
91.64040 44.59816
91.67274 44.57606
91.71255 44.54584
91.77423 44.49303
91.79939 44.46815
91.85601 44.42373
91.90311 44.37079
>
# @D||0|||||||||||||||||||0||||
91.77339 44.41022
91.81665 44.36680
91.85982 44.33789
91.90253 44.31528
91.95336 44.28189
91.99886 44.24871
92.04053 44.21502
92.08469 44.16709
92.12722 44.12985
92.14239 44.12180
>
# @DBF10|F10|10|三塘湖盆地中央断裂||||||||||||||||||0||||
93.45715 44.49068
93.49756 44.46463
93.56568 44.43186
93.64118 44.38995
93.75839 44.34741
93.85117 44.31374
93.93248 44.27327
94.03520 44.22976
94.14751 44.21625
94.29833 44.20968
94.43546 44.20596
94.54413 44.20168
94.63578 44.20359
94.76275 44.19843
94.87585 44.19707
94.94431 44.19809
94.96583 44.20039
>
# @DBF11|F11|11|下柳树泉断裂||||||||||||||||||0||||
93.11074 44.41041
93.16566 44.37895
93.24300 44.34108
93.32442 44.30729
93.44722 44.25842
93.56924 44.20664
93.64504 44.17837
93.73556 44.14270
93.86324 44.09769
94.02103 44.04515
94.24117 43.99586
94.33331 43.97815
94.48755 43.92652
94.61463 43.89076
94.72663 43.86954
94.80182 43.86235
94.84901 43.86476
94.94527 43.86702
>
# @D||0|||||||||||||||||||0||||
83.04816 46.61386
83.08670 46.58805
83.13191 46.55614
83.17421 46.53104
83.22137 46.50409
83.25284 46.47507
>
# @DBF21|F21|21|塔斯特-巴尔雷克断裂||||||||||||||||||0||||
82.48434 45.43561
82.56162 45.47787
82.65388 45.52026
82.71915 45.55262
82.81018 45.59533
82.87305 45.62949
82.95536 45.66834
83.07985 45.72883
83.16398 45.77560
83.25546 45.83091
83.32481 45.87100
83.42869 45.92683
83.49754 45.98513
83.58054 46.05248
83.66620 46.10366
83.78915 46.18106
83.93752 46.26393
84.08611 46.33003
84.17514 46.36754
84.32931 46.43429
84.44163 46.48957
84.58804 46.55268
84.66653 46.58327
84.68090 46.58859
>
# @DBF22|F22|22|托里断裂|140|50-70|NW/SE|57-80|左旋逆断|Q4|错断Q4|||||||||"E2:0.72 E1:1.17"||古地震破|0.8|Dv:0.3-0.4||冯先岳,1997
82.54211 45.36004
82.60130 45.38388
82.64440 45.40727
82.68665 45.42306
82.73322 45.44153
82.78841 45.45892
82.86929 45.48317
82.95654 45.52803
83.07863 45.58422
83.24120 45.67117
83.33258 45.72017
83.46500 45.77229
83.51209 45.81356
83.58952 45.85410
83.71546 45.91295
83.81248 45.95608
83.88554 45.98450
83.95866 46.02300
84.00379 46.04981
84.06051 46.07507
>
# @DBF23|F23|23|达尔布特断裂|320|50-70|SE|55-85|左旋走滑逆断|Q3-Q4|错断Q3-Q4，断层崖||||||0.2-0.22|0.01|4.4|E1:0.4-0.45||0||||赵瑞斌等,1997
83.22505 45.08457
83.28064 45.10373
83.35076 45.13031
83.42984 45.15487
83.52003 45.17874
83.60537 45.20807
83.67460 45.23056
83.72982 45.25773
83.83216 45.32243
83.90510 45.37315
84.01166 45.43475
84.08392 45.47411
84.15022 45.52522
84.18708 45.55513
84.30759 45.61341
84.41364 45.67441
84.47760 45.70825
84.57093 45.75384
84.67930 45.81678
84.74940 45.85982
84.81091 45.89022
84.90063 45.93207
84.97372 45.96444
85.07681 46.00025
85.18134 46.03255
85.23650 46.06247
85.36240 46.11395
85.41803 46.14293
85.47182 46.16973
85.58372 46.21574
85.64726 46.23863
85.72210 46.25335
85.81263 46.27713
85.91123 46.30129
85.95607 46.31258
86.03074 46.32434
86.12788 46.33435
86.23021 46.35979
86.34033 46.39010
86.43192 46.41540
86.50240 46.44627
86.58614 46.47835
86.66197 46.51730
86.76785 46.56017
86.81712 46.59373
86.85286 46.62326
86.86358 46.63138
>
# @DBF25|F25|25|霍尔果斯-玛纳斯-吐谷鲁断裂带|130|100|S|40-60|逆断|Q4|错断Q4和一级阶地|BF25-1|霍尔果斯|95/S/45-60|36|逆断||0.63-0.68|1.2-1.3|"E3:0.36-0.69 E2:1.05-1.13 E1:1.3-1.8"|1906.12.23|7.7|2-3|Dh=0.1-0.9||冯先岳等,1992；李军等，1992；扬小平等,1996；邓起东等,2000
85.23984 44.14688
85.28570 44.15524
85.35581 44.16244
85.42910 44.16463
85.50557 44.15814
85.55441 44.14756
85.60072 44.14389
85.65269 44.12463
85.70778 44.10037
85.72056 44.09067
>
# @DBF25|F25|25|霍尔果斯-玛纳斯-吐谷鲁断裂带|130|100|S|40-60|逆断|Q4|错断Q4和一级阶地|BF25-2|玛纳斯|95/S/40-45|44|逆断|>2.2（缩短）|0.7-0.76|1.2-1.3|"E3:0.36-0.69 E2:1.05-1.13 E1:1.3-1.8"|1906.12.23|7.7|1|Dh=0.1-0.9||冯先岳等,1992；李军等，1992；扬小平等,1996；邓起东等,2000
85.71298 44.16952
85.76079 44.17620
85.83595 44.18035
85.89496 44.18896
85.95867 44.18088
86.00311 44.17858
86.06432 44.17001
86.11868 44.15837
86.16153 44.15299
86.16153 44.15299
>
# @DBF25|F25|25|霍尔果斯-玛纳斯-吐谷鲁断裂带|130|100|S|40-60|逆断|Q4|错断Q4和一级阶地|BF25-3|吐谷鲁|100/S/45-60|59|逆断|3.3（缩短）|0.83-0.91|1.2-1.3|"E3:0.36-0.69 E2:1.05-1.13 E1:1.3-1.8"|1906.12.23|7.7|8|Dh=0.1-0.9||冯先岳等,1992；李军等，1992；扬小平等,1996；邓起东等,2000
86.22263 44.10382
86.28967 44.10447
86.36413 44.09900
86.42027 44.09309
86.46834 44.08760
86.53034 44.07989
86.60071 44.07084
86.67535 44.05696
86.73815 44.03919
86.77174 44.01825
86.80378 43.99796
>
# @D||0|||||||||||||||||||0||||
85.60277 43.98655
85.77637 43.96602
>
# @DBF26|F26|25|北三台断裂|22|105|SW|40-50|右旋逆断|Q4|错断Q3-Q4,断层崖|||||||>0.1|0.96|||0||||新疆地震局防灾所,1995;柏美祥等，1997
88.67422 44.18414
88.74384 44.17571
88.81910 44.14525
88.87559 44.12833
88.90247 44.10959
>
# @DBF27|F27|27|阜康断裂|>160|90-105|S|40-50|逆断|Q4|错断一,二级阶地和Q4地层|||||||0.45|1.1|"E4:0.682 E3:0.83 E2:1.08 E1:>1.1"||0||||冯先岳,1997;栾超群,1998
87.55229 44.09289
87.60777 44.10383
87.66592 44.12252
87.71778 44.13647
87.76900 44.14847
87.83328 44.16073
87.91064 44.17323
88.02469 44.16224
88.08044 44.15650
88.15766 44.14133
88.23138 44.12466
88.31693 44.11990
88.42204 44.11542
88.48313 44.11312
88.54910 44.09964
88.65086 44.07249
88.73355 44.05971
88.79955 44.04156
88.87051 44.01590
88.98431 43.97850
89.06674 43.94902
89.13924 43.91343
89.18918 43.88717
89.24400 43.85341
89.28487 43.82667
89.30211 43.80458
>
# @DBF31|F31|31|亚马特断裂||||||||||||||||||0||||
83.04918 44.57098
83.15315 44.55910
83.24360 44.54078
83.35462 44.51440
83.42554 44.49770
83.53469 44.45878
83.60040 44.42802
83.67728 44.37904
83.75921 44.33378
83.84992 44.29295
83.95807 44.25821
84.06499 44.22965
84.17451 44.19410
84.27296 44.17304
84.38068 44.15182
84.50607 44.12923
84.63407 44.09592
84.77518 44.05202
84.89075 44.00511
84.98698 43.95640
85.05521 43.92927
85.13310 43.89372
85.19939 43.86433
85.28613 43.82573
85.33331 43.80849
85.40231 43.79983
85.47384 43.78421
85.57072 43.76022
85.65423 43.74022
85.75065 43.72066
85.87416 43.70587
85.98190 43.68356
86.12749 43.64298
86.21563 43.61981
86.29047 43.60071
86.35418 43.57962
86.41724 43.56024
86.44583 43.54956
>
# @D||0|||||||||||||||||||0||||
86.44583 43.54956
86.48676 43.54472
86.53923 43.56675
86.59575 43.58853
86.65910 43.61330
>
# @D||0|||||||||||||||||||0||||
86.58673 43.57684
86.67906 43.56702
86.77592 43.55147
86.83272 43.53452
86.88659 43.50692
86.93677 43.48236
86.98997 43.45646
87.05846 43.42762
87.15012 43.41096
87.22349 43.40588
87.32491 43.40639
87.42683 43.41703
87.47543 43.41963
87.53117 43.42431
87.58916 43.43394
87.64552 43.45247
87.65700 43.45712
>
# @DBF43|F43|43|巴里坤盆地东北缘断裂||||||||||||||||||0||||
93.13741 43.87834
93.21723 43.84898
93.30581 43.79975
93.40598 43.75004
93.51772 43.69983
93.57074 43.65711
93.64290 43.61482
93.76225 43.55262
93.86575 43.48576
93.96554 43.41205
94.06844 43.34045
94.16739 43.26288
94.26051 43.18185
94.32715 43.12046
94.33456 43.10496
>
# @DBF41|F41|41|天山庙断裂||||||||||||||||||0||||
92.03655 43.48851
92.09531 43.49072
92.22247 43.49266
92.29879 43.50161
92.38911 43.50137
92.50338 43.49321
92.60027 43.48730
92.69307 43.48718
92.79573 43.48368
92.94586 43.47053
93.06104 43.46292
93.18662 43.43922
93.25061 43.41975
93.32863 43.39014
93.39969 43.36237
93.41412 43.35593
>
# @DBF40|F40|40|洛包泉-碱泉子断裂带|240|90|N/S|50-70|逆断|Q4|错断Q4,历史地震破裂带|BF40-1|洛包泉|90/S/70-75|120|逆断||0.22|0.99|"E3:>0.41 E2:1.0 E1:1.3"|1842.6.11||13|"Dh=2.1-2.8 Dv=0.3-0.7"||冯先岳,1997;邓起东等，2000
91.25890 43.44362
91.36560 43.44998
91.44096 43.45292
91.51833 43.45791
91.59318 43.45797
91.67412 43.46881
91.72661 43.47035
91.78291 43.47693
91.83772 43.48420
91.84520 43.48519
>
# @DBF42|F42|42|哈密盆地北缘断裂||||||||||||||||||0||||
91.92130 43.41781
92.04467 43.43857
92.16574 43.43888
92.31018 43.43845
92.41734 43.42763
92.51472 43.41458
92.59995 43.41357
92.72796 43.38605
92.85440 43.35913
92.96616 43.33392
93.09556 43.31989
93.16438 43.30651
93.23508 43.29060
93.30758 43.27761
93.42771 43.25851
93.53867 43.23458
93.66296 43.19215
93.75262 43.15462
93.82230 43.10923
93.89399 43.06042
93.97509 43.01448
94.07286 42.97317
94.16057 42.92518
94.24385 42.89026
94.30908 42.85595
94.30908 42.85595
>
# @DBF39|F39|39|博格达山南缘断裂||||||||||||||||||0||||
88.91413 43.25773
88.98940 43.25293
89.10243 43.23468
89.20982 43.22188
89.31310 43.21388
89.41230 43.21067
89.51714 43.21008
89.60130 43.20080
89.68650 43.18795
89.82032 43.16767
89.94141 43.16825
90.02969 43.17945
90.07569 43.18530
90.15556 43.19883
90.24213 43.21602
90.34372 43.21704
90.41582 43.21740
90.52082 43.23340
90.63204 43.25476
90.72251 43.26760
90.81847 43.29302
90.93385 43.31834
91.03714 43.34095
91.14076 43.36716
91.22035 43.39181
91.27878 43.39982
91.33000 43.40591
91.33946 43.40903
>
# @DBF34|F34|34|苏巴什断裂||||||||||||||||||0||||
87.94698 42.83188
87.99388 42.83039
88.05513 42.84044
88.13477 42.85345
88.22002 42.86916
88.27643 42.87830
88.33831 42.88646
88.44846 42.90510
88.48663 42.91489
>
# @DBF34|F34|34|红山口断裂|55|60|NW|60-80|逆断|Q4|错断Q4|||||||0.45|1.2|||0||||彭斯震,1995
88.57358 42.91317
88.64615 42.93665
88.70716 42.96009
88.76316 42.97903
>
# @DBF36|F36|36|火焰山断裂|80|90|N|50-70|逆断|Q4|错断Q4|||||||1.45|0.5|"E5:0.25后 E4: 0.25前E3:0.42-0.67 E2:1.25后 E1:1.25"||0||||彭斯震,1995,冯先岳,1994
89.18793 42.99393
89.25000 42.98057
89.31178 42.96806
89.40617 42.94125
89.49567 42.90907
89.57498 42.88903
89.63189 42.87931
89.69411 42.86029
89.73953 42.84147
89.81741 42.82568
89.87915 42.81659
89.94934 42.80048
90.02001 42.78259
90.06878 42.78249
90.09081 42.77292
>
# @DBF37|F37|37|红山断裂|3|70-80|N|55|逆断|Q4|错断Q4|||||||0.45|1.2|"E3:0.47-0.89 E3:1.87前E1:2.15前"||0||||彭斯震,1995
90.04021 42.93299
90.13339 42.94397
90.19431 42.95108
>
# @D||0|||||||||||||||||||0||||
90.15407 42.70076
90.24371 42.71852
90.31077 42.73474
90.34982 42.74593
>
# @DBF38|F38|38|七克台断裂|100|80|NW||逆断|Q4|错断Q4|||||||0.58-1.0|1.2|"E5:0.57后 E4:0.83-0.88 E3:1.02-3.8 E2:4.48-5.1 E1:5.1前"||0||||冯先岳,1997;彭斯震,1995
90.26426 42.85150
90.33521 42.85910
90.42266 42.87180
90.51283 42.88849
90.60844 42.91778
90.72880 42.95050
90.78186 42.96261
90.87643 42.96410
90.96700 42.93391
91.02383 42.95558
91.08143 42.97915
91.19891 43.01374
91.26153 43.03334
91.35926 43.04678
>
# @D||0|||||||||||||||||||0||||
91.44824 43.04526
91.50888 43.05352
91.55588 43.05533
91.59026 43.05634
>
# @D||0|||||||||||||||||||0||||
91.66739 43.05580
91.73609 43.05317
91.78976 43.05398
91.82278 43.06477
>
# @D||0|||||||||||||||||||0||||
91.88885 43.06718
91.95367 43.06940
92.03407 43.07090
92.07613 43.07188
>
# @DBF33|F33|33|||||||||||||||||||0||||
88.50745 42.71795
88.55508 42.72190
88.61305 42.72565
88.66123 42.72782
88.71310 42.73055
88.76305 42.73113
88.76972 42.73035
>
# @DBF44|F44|44|温泉-博乐断裂||||||||||||||||||||||
79.95129 44.94582
80.03136 44.95513
80.12314 44.95668
80.22227 44.95699
80.34110 44.95872
80.43259 44.96373
80.56512 44.98318
80.66521 44.99922
80.80586 45.01269
80.95935 45.02782
81.13604 45.03649
81.22433 45.03933
81.31860 45.04710
81.39971 45.06319
81.48743 45.07039
81.67306 45.09879
81.74832 45.10973
81.81614 45.11908
81.92260 45.12054
82.05069 45.13469
82.11100 45.13306
82.18170 45.12610
82.22279 45.11866
>
# @DBF45|F45|45|库松木楔克断裂||||||||||||||||||||||
81.39050 44.55463
81.47623 44.54944
81.54577 44.53800
81.66595 44.52132
81.78278 44.51222
81.89827 44.50926
81.99900 44.49664
82.08379 44.48346
82.19479 44.48119
82.30315 44.47551
82.40038 44.46748
82.46696 44.47173
>
# @DBF46|F46|46|科古琴断裂||||||||||||||||||||||
80.96510 44.48342
81.06639 44.46132
81.16940 44.45352
81.29851 44.43815
81.49157 44.40823
81.57093 44.39235
81.65395 44.37720
81.76521 44.35861
81.88589 44.34284
82.03086 44.32642
82.18027 44.31821
82.31871 44.31039
82.44055 44.30369
82.49591 44.29918
82.52799 44.29919
>
# @DBF48|F48|48|阿吾拉勒山南缘断裂||||||||||||||||||||||
82.12575 43.65870
82.19384 43.66078
82.32464 43.66187
82.44416 43.64838
82.58266 43.63684
82.73455 43.62790
82.89724 43.62470
83.06583 43.61971
83.20868 43.60285
83.33772 43.59053
83.47269 43.56627
83.59223 43.55741
83.71478 43.54069
83.83624 43.53664
83.97372 43.53189
84.06520 43.51996
84.14632 43.51432
>
# @DBF50|F50|50|攻留南断裂||||||||||||||||||||||
80.75156 43.53654
80.85851 43.54135
80.97044 43.56213
81.12473 43.59576
81.29466 43.60544
81.49689 43.59846
81.66343 43.59386
81.80827 43.58074
81.92877 43.53995
82.05222 43.48849
82.14424 43.44530
82.20584 43.42742
82.30626 43.43065
82.41837 43.46325
82.54076 43.47736
82.69317 43.48260
82.82713 43.48112
82.96769 43.47619
83.11102 43.47073
83.20875 43.47365
83.35143 43.47618
83.48380 43.47465
83.61145 43.45813
83.72704 43.44191
83.82836 43.41817
83.93573 43.39553
84.04035 43.35931
84.09348 43.32695
>
# @DBF51|F51|51|乌孙山脊断裂||||||||||||||||||||||
80.80093 43.27394
80.86592 43.27986
80.98991 43.30245
81.14247 43.32646
81.32132 43.34475
81.50681 43.35672
81.68157 43.36893
81.86026 43.37799
82.04391 43.38132
82.24076 43.39088
82.49488 43.40547
82.67116 43.40359
82.82376 43.40131
82.95406 43.38875
83.06902 43.38134
83.21965 43.38007
83.39729 43.36358
83.56881 43.35216
83.68642 43.34383
83.76981 43.33890
83.84198 43.32893
83.91636 43.31657
83.99015 43.30221
84.12045 43.27373
84.18971 43.25375
84.31290 43.23301
84.36968 43.21797
84.39249 43.21307
>
# @DBF52|F52|52|特克斯断裂带|300|65|||左旋逆断|Q4|错断Q4，断层崖|||||||1.11|Q4||1716|7.5|70|"Dh:8 Dv:8"||杨章等,1988
80.46578 43.00794
80.54076 43.02383
80.65511 43.04940
80.76993 43.07402
80.85820 43.08984
80.97909 43.11277
81.09847 43.13618
81.25034 43.16093
81.41669 43.18582
81.52570 43.20280
81.60873 43.21878
81.73227 43.24523
81.80520 43.25704
81.90434 43.27250
81.90434 43.27250
>
# @D||0|||||||||||||||||||||||
81.98489 43.32315
82.05121 43.29701
82.15421 43.30001
82.23598 43.30968
82.31534 43.31879
82.38017 43.31831
82.46668 43.32601
82.52156 43.34017
82.57596 43.34581
82.65176 43.34745
82.67731 43.35270
>
# @D||0|||||||||||||||||||0||||
81.87486 43.24197
81.93990 43.24736
82.04062 43.26211
82.13624 43.27011
82.21124 43.27372
82.27896 43.27576
82.35417 43.27560
82.39883 43.27277
>
# @DBF54|F54|54|昭苏盆地南缘断裂|150|100|SW|30-50|逆冲|Q4|错断Q4|||||||0.4||||0||||局地质所,1994
80.19175 42.70355
80.29709 42.71251
80.43613 42.71961
80.55646 42.73643
80.67869 42.74885
80.79182 42.76100
80.93243 42.78571
81.04416 42.81043
81.24317 42.84949
81.48577 42.90702
81.63419 42.95126
81.78124 42.99591
81.87032 43.02522
82.07024 43.06018
82.28139 43.09996
82.53734 43.14304
82.75508 43.17679
82.97056 43.19664
83.13634 43.21259
83.27235 43.23070
83.41912 43.24152
83.54334 43.24954
83.64120 43.25780
83.74207 43.26843
83.82178 43.27947
83.87544 43.29000
83.91859 43.30401
>
# @DBF55|F55|55|那拉提断裂||||||||||||||||||0||||
80.25720 42.34714
80.41309 42.38930
80.51071 42.43308
80.62210 42.45732
80.78064 42.49390
80.99153 42.54001
81.20525 42.61071
81.39729 42.67435
81.65879 42.73861
81.92304 42.78414
82.17667 42.83988
82.35514 42.87465
82.48007 42.90265
82.55086 42.92205
82.64154 42.94740
82.76949 42.96823
82.90822 42.98834
